7045181|8/15/2014|Brownsville|OR|44.3936111|-122.9836111|2014 Bi-Mart Willamette Country Music Festival|http://www.bandsintown.com/event/7045181?artist=gary+allan
8589393|11/8/2014|Toronto|Canada|43.658966|-79.348791|The Opera House|http://www.bandsintown.com/event/8589393?artist=upon+a+burning+body
8966419|11/23/2014|Minneapolis|MN|44.967374|-93.247086|Triple Rock Social Club|http://www.bandsintown.com/event/8966419?artist=burn+fetish
9344527|4/12/2015|Indianapolis|United States Of America|39.768343|-86.249381|8 Seconds Saloon|http://www.bandsintown.com/event/9344527?artist=joe+diffie
9112331|2/18/2015|Tampa|FL|27.9472222|-82.4586111|The Ritz|http://www.bandsintown.com/event/9112331?artist=against+me%21
8335920|9/19/2014|Atlanta|GA|33.78628|-84.370647|PIEDMONT PARK|http://www.bandsintown.com/event/8335920?artist=iggy+azalea
8587943|12/6/2014|Detroit|MI|42.337764|-83.051578|The Fillmore|http://www.bandsintown.com/event/8587943?artist=attila
8560460|10/24/2014|San Antonio|TX|29.4485416|-98.4875259|White Rabbit|http://www.bandsintown.com/event/8560460?artist=born+of+osiris
8172147|11/8/2014|Austin|TX|30.2618831|-97.7511596|Fun Fun Fun Fest|http://www.bandsintown.com/event/8172147?artist=alt-j
8278590|8/26/2014|Holmdel|NJ|40.342615|-74.166604|PNC Bank Arts Center|http://www.bandsintown.com/event/8278590?artist=lil+wayne
8176895|6/28/2014|Perth|Australia|-31.930774|115.858798|Manifest 2014|http://www.bandsintown.com/event/8176895?artist=pandaphobia
8102247|5/23/2014|Vienna|Austria|48.2|16.3666667|WUK|http://www.bandsintown.com/event/8102247?artist=gabry+ponte
8431876|1/23/2015|Amsterdam-Zuidoost|Netherlands|52.3123512|4.94415|Heineken Music Hall|http://www.bandsintown.com/event/8431876?artist=interpol
8681550|3/14/2015|Uncasville|CT|41.492229|-72.095754|Mohegan Sun Arena|http://www.bandsintown.com/event/8681550?artist=ariana+grande
9248386|8/8/2015|Toronto|Canada|43.648565|-79.385329|Molson Canadian Amphitheatre|http://www.bandsintown.com/event/9248386?artist=slipknot
8221578|6/7/2014|Waterbury|CT|41.5580556|-73.0519444|Marquee (Dan and Nick ACOUSTIC)|http://www.bandsintown.com/event/8221578?artist=dark+city+saints
9153970|1/25/2015|Memphis|TN|35.150078|-90.014044|Northern Lights Tour w/Swoope and Christon Gray|http://www.bandsintown.com/event/9153970?artist=b.reith
8108217|8/1/2014|St Petersburg|FL|27.771399|-82.635685|Jannus Live|http://www.bandsintown.com/event/8108217?artist=pepper
8811360|11/21/2014|Miami|FL|25.7738889|-80.1938889|Grand Central|http://www.bandsintown.com/event/8811360?artist=zeds+dead
7562439|5/23/2014|Cambridge|MA|42.363648|-71.101038|Middle East|http://www.bandsintown.com/event/7562439?artist=acid+mothers+temple+%26+the+melting+paraiso+u.f.o.
7617786|4/10/2014|Washington|DC|38.917183|-77.02723|U Street Music Hall|http://www.bandsintown.com/event/7617786?artist=the+hood+internet
7758013|6/22/2014|Little Rock|AR|34.748655|-92.274494|Verizon Arena|http://www.bandsintown.com/event/7758013?artist=neal+mccoy+official+fan+page
7791985|5/17/2014|Brighton|United Kingdom|50.8173|-0.1225|Concorde 2|http://www.bandsintown.com/event/7791985?artist=charlie+simpson
8450322|12/7/2014|Sao Paulo|Brazil|-23.5628395|-46.6546402|Extreme Hate Festival|http://www.bandsintown.com/event/8450322?artist=suffocation
7531888|3/11/2014|Manchester|United Kingdom|53.486934|-2.242489|Manchester Arena|http://www.bandsintown.com/event/7531888?artist=the+weeknd
8341983|9/22/2014|Birmingham|AL|33.5088997|-86.7979202|Iron City-Birmingham|http://www.bandsintown.com/event/8341983?artist=citizen+cope
8048685|6/26/2014|Chicago|IL|41.85|-87.65|Penny Road Pub|http://www.bandsintown.com/event/8048685?artist=farewell%2c+my+love
7594023|4/4/2014|Kinder|LA|30.4852778|-92.8505556|The Pavillion at Coushatta Casino Resort|http://www.bandsintown.com/event/7594023?artist=hank+williams+jr.
7734963|4/12/2014|Sydney|Australia|-33.877838|151.213913|OXFORD ARTS FACTORY|http://www.bandsintown.com/event/7734963?artist=brendan+maclean
8737805|9/26/2014|Utrecht|Netherlands|52.0833333|5.1333333|Beatrix Theater|http://www.bandsintown.com/event/8737805?artist=pablo+mono
8339737|10/27/2014|London|United Kingdom|51.5|-0.1166667|Hoxton Square Bar & Kitchen.|http://www.bandsintown.com/event/8339737?artist=kraftklub
7745005|8/15/2014|Boston|MA|42.353969|-71.062159|Boston Opera House|http://www.bandsintown.com/event/7745005?artist=tori+amos
8498327|10/29/2014|Baltimore|MD|39.290555|-76.609604|Hippodrome at France-Merrick Performing Arts Center|http://www.bandsintown.com/event/8498327?artist=primus
8439997|10/20/2014|Scottsdale|AZ|33.4584948|-111.9087573|Pub Rock|http://www.bandsintown.com/event/8439997?artist=mouse+powell
8028964|5/21/2014|Indianapolis|IN|39.7683333|-86.1580556|Tin Roof Indianapolis|http://www.bandsintown.com/event/8028964?artist=jay+elliott
9230056|5/28/2015|Bristol|United Kingdom|51.448839|-2.595066|Thekla|http://www.bandsintown.com/event/9230056?artist=big+d+and+the+kids+table
8092495|8/11/2014|Glasgow|United Kingdom|55.857834|-4.25973|Ivory Blacks|http://www.bandsintown.com/event/8092495?artist=texas+in+july
8233048|6/27/2014|New York|NY|40.76357|-73.99692|PACHITA|http://www.bandsintown.com/event/8233048?artist=stoneface+%26+terminal
8307219|8/2/2014|Newport|KY|39.091705|-84.493268|The Southgate House Revival|http://www.bandsintown.com/event/8307219?artist=imelda+may
9100656|2/12/2015|San Francisco|CA|37.7771187|-122.4196396|Audio SF|http://www.bandsintown.com/event/9100656?artist=alex+metric
8417297|10/22/2014|Phoenix|AZ|33.465858|-112.098297|Arizona State Fair|http://www.bandsintown.com/event/8417297?artist=barenaked+ladies
8858802|12/31/2014|Fort Worth|TX|32.79024|-97.3478|Billy Bobs|http://www.bandsintown.com/event/8858802?artist=turnpike+troubadours
8886727|8/18/2015|Columbus|OH|40.004025|-83.0192198|Ohio Stadium|http://www.bandsintown.com/event/8886727?artist=one+direction
7980448|6/18/2014|St Louis|MO|38.636055|-90.223773|Fubar|http://www.bandsintown.com/event/7980448?artist=eyehategod
8330865|9/26/2014|Windsor|Canada|42.3333333|-83.0333333|Colosseum at Caesars|http://www.bandsintown.com/event/8330865?artist=alanis+morissette
7405325|4/4/2014|Clifton Park|NY|42.868824|-73.8228|Upstate Concert Hall|http://www.bandsintown.com/event/7405325?artist=we+are+the+in+crowd
8725131|11/29/2014|Rio De Janeiro|Brazil|-22.97673|-43.19508|Estaâ€¡?o Leopoldina|http://www.bandsintown.com/event/8725131?artist=emicida
8458176|11/9/2014|Upper Darby|PA|39.9608192|-75.2582092|Tower Theater|http://www.bandsintown.com/event/8458176?artist=lecrae
8588780|11/7/2014|Lafayette|IN|40.41737|-86.876554|Elliott Hall of Music|http://www.bandsintown.com/event/8588780?artist=neon+trees
8484995|10/5/2014|Miami|FL|25.780744|-80.1937949|The Garret at Grand Central|http://www.bandsintown.com/event/8484995?artist=ac+slater
8793817|12/13/2014|Seattle|WA|47.61145|-122.341263|Moore Theatre|http://www.bandsintown.com/event/8793817?artist=tune-yards
7895333|5/25/2014|Anastasia Island|FL|29.87489|-81.285122|St. Augustine Amphitheatre|http://www.bandsintown.com/event/7895333?artist=old+crow+medicine+show
8738209|11/15/2014|Durham|NC|35.9938889|-78.8988889|DPAC|http://www.bandsintown.com/event/8738209?artist=kacey+musgraves
8473956|9/17/2014|Moorhead|MN|46.873179|-96.7468312|Gio's|http://www.bandsintown.com/event/8473956?artist=we+came+as+romans
8149787|7/3/2014|Bossier City|LA|32.5159416|-93.7353821|Margaritaville Resort Casino|http://www.bandsintown.com/event/8149787?artist=david+allan+coe
8283027|9/13/2014|London|United Kingdom|51.5|-0.1166667|Good Times In The Park|http://www.bandsintown.com/event/8283027?artist=groove+armada
8878962|4/14/2015|San Francisco|CA|37.787607|-122.42169|The Regency Ballroom|http://www.bandsintown.com/event/8878962?artist=milky+chance
8846118|2/21/2015|Tokyo|Japan|35.685|139.7513889|Hostess Club Weekender|http://www.bandsintown.com/event/8846118?artist=st.+vincent
